Key,Item.Type,Publication.Year,Author,Title,Publication.Title,ISBN,ISSN,DOI,Url,Abstract.Note,Date,Date.Added,Date.Modified,Access.Date,Pages,Num.Pages,Issue,Volume,Journal.Abbreviation,Short.Title,Series,Series.Title,Publisher,Place,Language,Rights,Type,Archive,Archive.Location,Library.Catalog,Call.Number,Extra,Notes,File.Attachments,Link.Attachments,Manual.Tags,doi,best_oa_location,oa_locations,oa_locations_embargoed,data_standard,is_oa,is_paratext,genre,oa_status,has_repository_copy,journal_is_oa,journal_is_in_doaj,journal_issns,journal_issn_l,journal_name,publisher,published_date,year,title,updated_resource,authors
N5DCDDZU,journalArticle,2020,"Zizka, A.; Antonelli, A.; Silvestro, D.","sampbias, a method for quantifying geographic sampling biases in species distribution data",bioRxiv,,-,10.1101/2020.01.13.903757,http://biorxiv.org/lookup/doi/10.1101/2020.01.13.903757,"Geo-referenced species occurrences from public databases have become essential to biodiversity research and conservation. However, geographical biases are widely recognized as a factor limiting the usefulness of such data for understanding species diversity and distribution. In particular, differences in sampling intensity across a landscape due to differences in human accessibility are ubiquitous but may differ in strength among taxonomic groups and datasets. Although several factors have been described to influence human access (such as presence of roads, rivers, airports and cities), quantifying their specific and combined effects on recorded occurrence data remains challenging. Here we present sampbias, an algorithm and software for quantifying the effect of accessibility biases in species occurrence datasets. Sampbias uses a Bayesian approach to estimate how sampling rates vary as a function of proximity to one or multiple bias factors. The results are comparable among bias factors and datasets. We demonstrate the use of sampbias on a dataset of mammal occurrences from the island of Borneo, showing a high biasing effect of cities and a moderate effect of roads and airports. Sampbias is implemented as a well-documented, open-access and user-friendly R package that we hope will become a standard tool for anyone working with species occurrences in ecology, evolution, conservation and related fields.",2020,2020-03-26 02:30:24,2021-01-24 07:59:14,,,,,,,,,,,,en,,,bdd3eeb8-3de2-3c71-9b42-47001c341f81,,Script,,10.1101/2020.01.13.903757,,"/Users/losialagisz/Zotero/storage/VZEQUAIH/Zizka et al. - 2020 - sampbias, a method for quantifying geographic samp.pdf",,ALA GBIF DOI,10.1101/2020.01.13.903757,,,,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2020-01-14,2020,"sampbias, a method for quantifying geographic sampling biases in species distribution data",2021-08-03T16:03:32.591535,
C8E7SQ9B,journalArticle,2020,"Ringelberg, J.J.; Zimmermann, N.E.; Weeks, A.; Lavin, M.; Hughes, C.E.",Biomes as evolutionary arenas: Convergence and conservatism in the trans‐continental succulent biome,Global Ecology and Biogeography,,1466-822X,10.1111/geb.13089,https://onlinelibrary.wiley.com/doi/abs/10.1111/geb.13089,"Aim Historically, biomes have been defined based on their structurally and functionally similar vegetation, but there is debate about whether these similarities are superficial, and about how biomes are defined and mapped. We propose that combined assessment of evolutionary convergence of plant functional traits and phylogenetic biome conservatism provides a useful approach for characterizing biomes. We focus on the little‐known succulent biome, a trans‐continentally distributed assemblage of succulent‐rich, drought‐deciduous, fire‐free forest, thicket and scrub vegetation as a useful exemplar biome to gain insights into these questions. Location Global lowland (sub)tropics. Time period Present. Major taxa studied Angiosperms. Methods We use a model ensemble approach to model the distribution of 884 species of stem succulents, a plant functional group representing a striking example of evolutionary convergence. Using this model, phylogenies, and species occurrence data, we quantify phylogenetic succulent biome conservatism for 10 non‐succulent trans‐continental plant clades including prominent elements of the succulent biome, representing over 800 species. Results The geographical and climatic distributions of stem succulents provide an objective and quantitative proxy for mapping the distribution of the succulent biome. High fractions of succulent biome occupancy across continents suggest all 10 non‐succulent study clades are phylogenetically conserved within the succulent biome. Main conclusions The trans‐continental succulent and savanna biomes both show evolutionary convergence in key biome‐related plant functional traits. However, in contrast to the savanna biome, which was apparently assembled via repeated local recruitment of lineages via biome shifts from adjacent biomes within continents, the succulent biome forms a coherent trans‐continental evolutionary arena for drought‐adapted tropical biome conserved lineages. Recognizing the important functional differences between the succulent‐rich, grass‐poor, fire‐free succulent biome and the grass‐dominated, succulent‐poor, fire‐prone savanna biome, and defining them as distinct seasonally dry tropical biomes, occupying essentially non‐overlapping distributions, provides critical insights into tropical biodiversity and the extent of biome stasis versus biome shifting.",2020,2020-05-01 06:23:23,2021-01-24 07:57:25,,geb.13089,,,,,,,,,,en,,,f59c6ed2-1f25-398a-80bc-4dea4506c914,,Script,,10.1111/geb.13089,,/Users/losialagisz/Zotero/storage/S3TWQGAZ/Ringelberg - Supplementary Information.docx; /Users/losialagisz/Zotero/storage/95GSRX6G/Ringelberg et al. - 2020 - Biomes as evolutionary arenas Convergence and con.pdf,,ALA GBIF DOI,10.1111/geb.13089,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,"1466-822X,1466-8238",1466-822X,Global Ecology and Biogeography,Wiley,2020-03-10,2020,Biomes as evolutionary arenas: Convergence and conservatism in the trans‐continental succulent biome,2021-02-24T01:53:28.061876,
VB39IGHT,journalArticle,2020,"Zhou, Y.D.; Boru, B.H.; Wang, S.W.; Wang, Q.F.",Species richness and phylogenetic diversity of different growth forms of angiosperms across a biodiversity hotspot in the horn of Africa,Journal of Systematics and Evolution,,1674-4918,10.1111/jse.12559,https://onlinelibrary.wiley.com/doi/abs/10.1111/jse.12559,"Woody and herbaceous plants are differentially influenced by the environment, with non‐random association with the evolutionary history of these taxa and their traits. In general, woody plants may have climate‐dominated niches, whereas herbaceous plants may have edaphic and microhabitat‐dominated niches. Here, we explored and mapped how the patterns of species richness, phylogenetic diversity, and structures of total, woody, and herbaceous plants vary across the geographical regions and with respect to 12 environmental variables across Ethiopia and Eritrea, in the horn of Africa. Our result showed that both richness and phylogenetic diversity had almost the same tendency in total woody and herbaceous plants, in which they showed positive relationships with annual precipitation, precipitation annual range of climate, all the three variables of topography, and total nitrogen and total extractable phosphorus of soil, and negative relations with mean annual temperature. Compared with the total and herbaceous plants, the environmental variables explained greater variance both in the standardized effect size phylogenetic diversity and net relatedness index for woody plants. Our results highlight that, on the large spatial scales, the environmental filtering process has played a greater role in structuring species into local communities for woody plants than for herbaceous plants.",2020,2020-03-26 02:30:24,2021-01-24 07:56:19,,jse.12559,,,,,,,,,,en,,,8120eb1a-5bda-3086-8040-f5987720d364,,Script,,10.1111/jse.12559,,/Users/losialagisz/Zotero/storage/C64HABU7/Zhou et al. - 2020 - Species richness and phylogenetic diversity of dif.pdf,,ALA GBIF DOI,10.1111/jse.12559,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1674-4918,1759-6831",1759-6831,Journal of Systematics and Evolution,Wiley,2020-02-13,2020,Species richness and phylogenetic diversity of different growth forms of angiosperms across a biodiversity hotspot in the horn of Africa,2021-01-21T19:40:58.457844,
UUYCQQTN,journalArticle,2020,"Martínez-Sifuentes, A.; Villanueva-Díaz, J.; Manzanilla-Quiñones, U.; Becerra-López, J.I.; Hernández-Herrera, J.; Estrada-Ávalos, J.; Velázquez-Pérez, A.",Spatial modeling of the ecological niche of Pinus greggii Engelm. (Pinaceae): a species conservation proposal in Mexico under climatic change scenarios,iForest - Biogeosciences and Forestry,,1971-7458,10.3832/ifor3491-013,https://iforest.sisef.org/?doi=ifor3491-013,"Pinus greggii is a species of socio-economic importance in terms of wood production and environmental services in Mexico, though it is restricted by particular environmental conditions to the Sierra Madre Occidental. Species distribution models are geospatial tools widely used in the identification and delineation of species’ distribution areas and zones susceptible to climate change. The objectives of this study were to: (i) model and quantify the environmentally suitable area for Pinus greggii in Mexico, and possible future distributions under four different scenarios of climate change; (ii) identify the most relevant environmental variables that will possibly drive changes in future distribution; and (iii) to propose adequate zones for the species’ conservation in Mexico. Some 438 records of Pinus greggii from several national and international databases were obtained, and duplicates were discarded to avoid overestimations in the models. Climatic, edaphic, and topographic variables were used and 100 distribution models for current and future scenarios were generated using the Maxent software. The best model had an area under the curve (AUC) of 0.88 and 0.93 for model training and validation, respectively, a partial ROC of 1.94, and a significant Z test (p<0.01). The current estimated suitable area of Pinus greggii in Mexico was 617.706.04 ha. The most relevant environmental variables for current distribution were annual mean temperature, mean temperature of coldest quarter, and slope. For the 2041-2060 models, annual mean temperature, precipitation of coldest quarter, and slope were the most important drivers. The use of climatic models allowed to predict a future decrease in suitable habitat for the species by 2041-2060, ranging from 48.403.85 (7.8% - HadGEM2-ES RCP 8.5 model) to 134.680.17 ha (21.8% - CNRM-CM5 RCP 4.5). Spatial modeling of current and future ecological niche of Pinus greggii also allowed to delineate two zones for in situ conservation and restoration purpose in northeastern (Nuevo Leon) and central (Hidalgo) Mexico.",2020,2020-11-03 01:00:13,2021-01-24 07:54:58,,426-434,,1,13,,,,,,,en,,,0a519c36-4c6e-3576-b5d6-02535662a074,,Script,,[Data DOI provided on GBIF request] 10.3832/ifor3491-013,,/Users/losialagisz/Zotero/storage/NEIY69V4/Martínez-Sifuentes et al. - 2020 - Spatial modeling of the ecological niche of Pinus .pdf,,ALA GBIF DOI,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
THU7TMGS,journalArticle,2020,"Scharff, N.; Coddington, J.A.; Blackledge, T.A.; Agnarsson, I.; Framenau, V.W.; Szűts, T.; Hayashi, C.Y.; Dimitrov, D.",Phylogeny of the orb‐weaving spider family Araneidae (Araneae: Araneoidea),Cladistics,,1096-0031,10.1111/cla.12382,https://onlinelibrary.wiley.com/doi/abs/10.1111/cla.12382,"We present a new phylogeny of the spider family Araneidae based on five genes (28S, 18S, COI, H3 and 16S) for 158 taxa, identified and mainly sequenced by us. This includes 25 outgroups and 133 araneid ingroups representing the subfamilies Zygiellinae Simon, 1929, Nephilinae Simon, 1894, and the typical araneids, here informally named the “ARA Clade”. The araneid genera analysed here include roughly 90% of all currently named araneid species. The ARA Clade is the primary focus of this analysis. In taxonomic terms, outgroups comprise 22 genera and 11 families, and the ingroup comprises three Zygiellinae and four Nephilinae genera, and 85 ARA Clade genera (ten new). Within the ARA Clade, we recognize ten informal groups that contain at least three genera each and are supported under Bayesian posterior probabilities (≥ 0.95): “Caerostrines” (Caerostris, Gnolus and Testudinaria), “Micrathenines” (Acacesia, Micrathena, Ocrepeira, Scoloderus and Verrucosa), “Eriophorines” (Acanthepeira, Alpaida, Eriophora, Parawixia and Wagneriana), “Backobourkiines” (Acroaspis, Backobourkia, Carepalxis, Novakiella, Parawixia, Plebs, Singa and three new genera), “Argiopines” (Arachnura, Acusilas, Argiope, Cyrtophora, Gea, Lariniaria and Mecynogea), “Cyrtarachnines” (Aranoethra, Cyrtarachne, Paraplectana, Pasilobus and Poecilopachys), “Mastophorines” (Celaenia, Exechocentrus and Mastophora,), “Nuctenines” (Larinia, Larinioides and Nuctenea), “Zealaraneines” (Colaranea, Cryptaranea, Paralarinia, Zealaranea and two new genera) and “Gasteracanthines” (Augusta, Acrosomoides, Austracantha, Gasteracantha, Isoxya, Macracantha, Madacantha, Parmatergus and Thelacantha). Few of these groups are currently corroborated by morphology, behaviour, natural history or biogeography. We also include the large genus Araneus, along with Aculepeira, Agalenatea, Anepsion, Araniella, Cercidia, Chorizopes, Cyclosa, Dolophones, Eriovixia, Eustala, Gibbaranea, Hingstepeira, Hypognatha, Kaira, Larinia, Mangora, Metazygia, Metepeira, Neoscona, Paraplectanoides, Perilla, Poltys, Pycnacantha, Spilasma and Telaprocera, but the placement of these genera was generally ambiguous, except for Paraplectanoides, which is strongly supported as sister to traditional Nephilinae. Araneus, Argiope, Eriophora and Larinia are polyphyletic, Araneus implying nine new taxa of genus rank, and Eriophora and Larinia two each. In Araneus and Eriophora, polyphyly was usually due to north temperate generic concepts being used as dumping grounds for species from southern hemisphere regions, e.g. South‐East Asia, Australia or New Zealand. Although Araneidae is one of the better studied spider families, too little natural history and/or morphological data are available across these terminals to draw any strong evolutionary conclusions. However, the classical orb web is reconstructed as plesiomorphic for Araneidae, with a single loss in “cyrtarachnines”–“mastophorines”. Web decorations (collectively known as stabilimenta) evolved perhaps five times. Sexual dimorphism generally results from female body size increase with few exceptions; dimorphic taxa are not monophyletic and revert to monomorphism in a few cases.",2020,2020-05-01 06:26:54,2021-01-24 07:54:49,,1-21,,1,36,,,,,,,en,,,79d0c510-31c3-3ded-8404-b60cf2d7d29b,,Script,,[Data DOI provided on GBIF request] 10.1111/cla.12382,,/Users/losialagisz/Zotero/storage/S6DAC6J6/Scharff et al. - 2020 - Phylogeny of the orb‐weaving spider family Araneid.pdf,,ALA GBIF DOI,10.1111/cla.12382,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,"0748-3007,1096-0031",0748-3007,Cladistics,Wiley,2019-04-23,2019,Phylogeny of the orb‐weaving spider family Araneidae (Araneae: Araneoidea),2021-07-07T06:21:18.894426,
8T84Q8W3,journalArticle,2020,"Lin, Y.; Banerjee, A.K.; Wu, H.; Tan, F.; Feng, H.; Tan, G.; Guo, W.; Huang, Y.","Prominent genetic structure across native and introduced ranges of Pluchea indica, a mangrove associate, as revealed by microsatellite markers",Journal of Plant Ecology,,1752-9921,10.1093/jpe/rtaa022,https://academic.oup.com/jpe/advance-article/doi/10.1093/jpe/rtaa022/5843814,"Aims Pluchea indica is a mangrove-associate species, known for its medicinal properties in its native range and being invasive in part of its introduced range. This study aimed to assess geographic distribution of genetic variation of this species across its distribution range, identify the factors influencing its genetic structure and use this information to suggest conservation and management strategies in its native and introduced ranges, respectively. Methods We assessed the genetic diversity and population structure of 348 individuals from 31 populations across its native (Asia) and introduced (USA) ranges for 15 nuclear microsatellite loci. The spatial pattern of genetic variation was investigated at both large and regional spatial scales with the hypothesis that geographic distance and natural geographic barriers would influence the population structure with varying levels of differentiation across spatial scales. Important Findings We found relatively high genetic diversity at the population level and pronounced genetic differentiation in P. indica, as compared with the genetic diversity parameters of mangroves and mangrove associates in this region. Most of the populations showed heterozygote deficiency, primarily due to inbreeding and impediment of gene flow. Analysis of population structures at large spatial scale revealed the presence of two major clusters across the species’ natural range separating populations in China from those in Indonesia, Malaysia, Singapore, Thailand, Cambodia and Philippines, and that the USA population might have been introduced from the population cluster in China. Genetic differentiation between populations was also observed at the regional scale. A large number of populations showed evidence of genetic bottleneck, thereby emphasizing the risk of local extinction. Based on these findings, our study recommends in situ conservation strategies, such as to prioritize populations for conservation actions and to maintain genetic diversity.",2020,2020-06-22 05:08:19,2021-01-24 07:54:18,,rtaa022,,,,,,,,,,en,,,c9f43fb9-5a49-34a2-ab4f-59e2d7a0742d,,Script,,10.1093/jpe/rtaa022,,/Users/losialagisz/Zotero/storage/V6G9VI8Q/Lin et al. - 2020 - Prominent genetic structure across native and intr.pdf,,ALA GBIF DOI,10.1093/jpe/rtaa022,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1752-993X,1752-9921,Journal of Plant Ecology,Oxford University Press (OUP),2020-05-25,2020,"Prominent genetic structure across native and introduced ranges of Pluchea indica, a mangrove associate, as revealed by microsatellite markers",2021-01-17T04:51:48.520344,
EERKDANF,journalArticle,2020,"Mishler, B.D.; Guralnick, R.; Soltis, P.S.; Smith, S.A.; Soltis, D.E.; Barve, N.; Allen, J.M.; Laffan, S.W.",Spatial phylogenetics of the North American flora,Journal of Systematics and Evolution,,1674-4918,10.1111/jse.12590,https://onlinelibrary.wiley.com/doi/abs/10.1111/jse.12590,"North America is a large continent with extensive climatic, geological, soil, and biological diversity. As biota faces threat from habitat destruction and climate change, making a quantitative assessment of biodiversity becomes critically important. Rapid digitization of plant specimen records and accumulation of DNA sequence data enable a much‐needed broad synthesis of species occurrences with phylogenetic data. In this study, the first such synthesis of a flora from such a large and diverse part of the world is attempted, all seed plants from the North American continent (here defined to include Canada, United States, and Mexico), with a focus on examining phylogenetic diversity and endemism. We collected digitized plant specimen records and chose a coarse grain for analysis, recognizing that this grain is currently necessary for reasonable completeness per sampling unit. We found that raw richness and endemism patterns largely support previous hypotheses of biodiversity hotspots. The application of phylogenetic metrics and a randomization test revealed novel results, including a significant phylogenetic clustering across the continent, a striking east–west geographical difference in the distribution of branch lengths, and the discovery of centers of neo‐ and paleoendemism in Mexico, the southwestern USA, and the southeastern USA. Finally, our examination of phylogenetic beta diversity provides a new approach to compare centers of endemism. We discuss the empirical challenges of working at the continental scale and the need for more sampling across large parts of the continent, for both DNA data for terminal taxa and spatial data for poorly understood regions, to confirm and extend these results.",2020,2020-06-22 05:08:19,2021-01-24 07:54:09,,jse.12590,,,,,,,,,,en,,,81daea79-b3df-3ce8-b7a9-b06faa70aa83,,Script,,10.1111/jse.12590,,/Users/losialagisz/Zotero/storage/TLH7X4Q4/Mishler et al. - 2020 - Spatial phylogenetics of the North American flora.pdf,,ALA GBIF DOI,10.1111/jse.12590,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"1674-4918,1759-6831",1759-6831,Journal of Systematics and Evolution,Wiley,2020-05-12,2020,Spatial phylogenetics of the North American flora,2021-12-03T16:48:35.384427,
3UURM72N,journalArticle,2020,"Marciniuk, P.; Marciniuk, J.; Łysko, A.; Krajewski, L.; Chudecka, J.; Skrzyczyńska, J.; Popiela, A.A.",Rediscovery of Cyperus flavescens (Cyperaceae) on the northeast periphery of its range in Europe,PeerJ,,2167-8359,10.7717/peerj.9837,https://peerj.com/articles/9837,"In recent years, three large populations of Cyperus flavescens were found in Poland, the richest occurrence of this species in over 30 years. The goal of this research is to determine the habitat factors lead to the mass occurrence of C. flavescens and the present situation of that species and its habitat in Central Europe. Soil conditions of the three populations were studied. To determine the correlation between the occurrence and abundance of species and the chemical parameters of the soil, the DCA and CCA methods were used. The DCA of environmental Ellenberg values was made for all relevés known from Poland. The occurrence of C. flavescens in plant communities in Central Europe was studied. The maximum entropy method was used for potential distribution analysis of C. flavescens. All analyzed traits are important for this species and none has an advantage over another, so the environmental factor affecting the occurrence of C. flavescens is different from the tested. Analysis on Ellenberg values indicate that the longest gradients are temperature, moisture and nutrients. The analysis of vegetation data involving Cyperus flavescens available from Central Europe indicates that this species occurs mainly in the company of Juncus bufonius and Plantago intermedia, whereas other species of the Isoëto-Nanojuncetea class appear rarely. In MaxEnt analysis based on bioclimatic variables, the most important variable is BIO1 (Annual Mean Temperature). The results of our observation indicate that anthropogenic factors such as grazing livestock have a positive effect on the occurrence of the species. It is also very likely that the species is promoted by very warm summers with only short periods of heavy rains. A map of the potential distribution of C. flavescens in Central Europe created according historical and future data show an extension of the range of potential habitats to the north and east.",2020,2020-11-03 01:07:49,2021-01-24 07:53:55,,e9837,,,8,,,,,,,en,,,c97071a0-ed86-3ea6-b8fb-bac5e036c4c3,,Script,,10.7717/peerj.9837,,/Users/losialagisz/Zotero/storage/XCJ9HJFB/Marciniuk et al. - 2020 - Rediscovery of Cyperus flavescens (Cyperaceae) on .pdf,,ALA GBIF DOI,10.7717/peerj.9837,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2167-8359,2167-8359,PeerJ,PeerJ,2020-09-14,2020,Rediscovery of Cyperus flavescens (Cyperaceae) on the northeast periphery of its range in Europe,2021-02-04T11:52:19.360477,
AR32Q3DW,journalArticle,2020,"Davies, T.J.; Daru, B.H.; Bezeng, B.S.; Charles-Dominique, T.; Hempson, G.P.; Kabongo, R.M.; Maurin, O.; Muasya, A.M.; van der Bank, M.; Bond, W.J.",Savanna tree evolutionary ages inform the reconstruction of the paleoenvironment of our hominin ancestors,Scientific Reports,,2045-2322,10.1038/s41598-020-69378-0,http://www.nature.com/articles/s41598-020-69378-0,"Ideas on hominin evolution have long invoked the emergence from forests into open habitats as generating selection for traits such as bipedalism and dietary shifts. Though controversial, the savanna hypothesis continues to motivate research into the palaeo-environments of Africa. Reconstruction of these ancient environments has depended heavily on carbon isotopic analysis of fossil bones and palaeosols. The sparsity of the fossil record, however, imposes a limit to the strength of inference that can be drawn from such data. Time-calibrated phylogenies offer an additional tool for dating the spread of savanna habitat. Here, using the evolutionary ages of African savanna trees, we suggest an initial tropical or subtropical expansion of savanna between 10 and 15 Ma, which then extended to higher latitudes, reaching southern Africa ca. 3 Ma. Our phylogenetic estimates of the origin and latitudinal spread of savannas broadly correspond with isotopic age estimates and encompass the entire hominin fossil record. Our results are consistent with the savanna hypothesis of early hominin evolution and reignite the debate on the drivers of savanna expansion. Our analysis demonstrates the utility of phylogenetic proxies for dating major ecological transitions in geological time, especially in regions where fossils are rare or absent or occur in discontinuous sediments.",2020,2020-09-10 02:27:36,2021-01-24 07:53:35,,12430,,1,10,,,,,,,en,,,6b0110bb-ec9d-3ddb-a240-6968ecf078af,,Script,,[Data DOI provided on GBIF request] 10.1038/s41598-020-69378-0,,/Users/losialagisz/Zotero/storage/Q4ZQISIN/Davies et al. - 2020 - Savanna tree evolutionary ages inform the reconstr.pdf,,ALA GBIF DOI,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
J5NDCJ8J,journalArticle,2020,"Freitas, T.M.S.; Stropp, J.; Calegari, B.B.; Calatayud, J.; De Marco, P.; Montag, L.F.A.; Hortal, J.",Quantifying shortfalls in the knowledge on Neotropical Auchenipteridae fishes,Fish and Fisheries,,1467-2960,10.1111/faf.12507,https://onlinelibrary.wiley.com/doi/10.1111/faf.12507,"The Neotropics harbour the greatest diversity of freshwater fish on Earth. Despite recent advances in characterizing the fish fauna, the total number of species, distributional range, evolution and ecological traits remain uncertain. Thus, we quantify shortfalls in the knowledge of taxonomy (Linnean shortfall), geographic distribution (Wallacean shortfall), evolutionary relationships (Darwinian shortfall) and feeding habits (Raunkiæran shortfall) of Auchenipteridae driftwood catfishes, one of the most representative groups of the Siluriformes family in the Neotropics. We find a steep increase in the historical accumulation of valid species over time, suggesting that 45% of the total number predicted remains to be described. Auchenipterids also remain under‐collected; only 45% of the ecoregions and less than 3% of the one‐degree grid cells covering the Neotropics are reasonably sampled. The topologies of recent phylogenies are more similar to each other than former ones, showing a tendency towards a robust phylogenetic hypothesis for this family. Current knowledge on feeding habits is biased towards a few genera and species and is still expanding with every new published study. Our study highlights specific knowledge gaps that need to be addressed: a considerable number of Auchenipteridae species remain to be described; and most of valid species lack reliable information on their geographic distribution and feeding habitat. It implies that research on fish systematic biology needs to advance and it will require a concerted effort of taxonomists, ecologists and biogeographers to reduce these gaps.",2020,2020-11-03 01:07:49,2021-01-24 07:50:54,,faf.12507,,,,,,,,,,en,,,5d64edc3-7032-3bef-975e-89db87dc0643,,Script,,10.1111/faf.12507,,/Users/losialagisz/Zotero/storage/DUBF8RXN/Freitas et al. - 2020 - Quantifying shortfalls in the knowledge on Neotrop.pdf,,ALA GBIF DOI,10.1111/faf.12507,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,"1467-2960,1467-2979",1467-2960,Fish and Fisheries,Wiley,2020-09-14,2020,Quantifying shortfalls in the knowledge on Neotropical Auchenipteridae fishes,2021-05-28T19:58:17.144505,
KQRU64M4,journalArticle,2020,"Mccarthy, J.W.; Clayden, S.R.; Ahti, T.",Tholurna dissimilis (Caliciaceae) confirmed as occurring in eastern North America,Opuscula Philolichenum,,1941-7519,-,http://sweetgum.nybg.org/science/op/biblio_list.php?BucVolume_tab=19,"Tholurna dissimilis, a rare corticolous dwarf fruticose lichen known from Scandinavia since the early 19th century and from western North America since the early 1960s, is confirmed as occurring in eastern Labrador, Canada. The taxon was discovered during a lichen survey of the Makkovik region of coastal Labrador during a botany survey initiated by the Newfoundland and Labrador Wildlife Division in the summer of 2010. The discovery of this rare, unusual lichen ends decades of speculation regarding its occurrence in eastern North America.",2020,2020-06-23 07:47:14,2021-01-24 07:50:13,,8,,,19,,,,,,,en,,,52c10779-7835-3f6a-bf41-ea212c939de0,,Script,,-,,/Users/losialagisz/Zotero/storage/FJW4Z2WP/Mccarthy et al. - Tholurna dissimilis (Caliciaceae) confirmed as occ.pdf,,ALA GBIF DOI,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25UYQTXA,journalArticle,2020,"van den Burg, M.P.; Van Belleghem, S.M.; De Jesús Villanueva, C.N.",The march of the Common Green Iguana (Iguana iguana): early establishment in Singapore and Thailand is facilitated by the pet trade and recreational parks,bioRxiv,,-,10.1101/2020.02.04.933598,http://biorxiv.org/lookup/doi/10.1101/2020.02.04.933598,"The popularity of the Common Green Iguana (Iguana iguana) as a pet has contributed to its global occurrence as an invasive alien species. Early detection and control of invasive alien I. iguana populations is necessary to prevent the need for large and financially demanding eradication actions. Here, we collated information from digital footage and interviews regarding sightings of free roaming I. iguana specimens in Singapore and Thailand, and present evidence of early-stage invasions and establishment. Using species distribution modeling, we find that large parts of Thailand and neighboring countries have suitable habitat, which could facilitate the expansion of these alien populations if left uncontrolled. Additionally, we report singular I. iguana sightings in Hong Kong and Peninsular Malaysia. We call for awareness of alien I. iguana in the Philippines due to the high number of pet iguanas and reported CITES importations as well as the availability of suitable habitat throughout the archipelago. Further, we identify I. iguana presence to be facilitated by the release of pet-traded specimens and uncontrolled exhibition practices in recreational parks. We provide recommendations for implementing monitoring and eradication efforts and strategy recommendations to halt future spread and release.",2020,2020-03-26 02:30:24,2021-01-24 07:49:09,,,,,,,,,,,,en,,,0014e9a8-5e81-34ff-89df-22a37f2e7ac0,,Script,,10.1101/2020.02.04.933598,,/Users/losialagisz/Zotero/storage/B8IAWCCP/van den Burg et al. - 2020 - The march of the Common Green Iguana (Iguana iguan.pdf,,ALA GBIF DOI,10.1101/2020.02.04.933598,,,,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2020-02-04,2020,The march of the Common Green Iguana (Iguana iguana): early establishment in Singapore and Thailand is facilitated by the pet trade and recreational parks,2021-01-14T07:19:24.135460,
SYC2DR2H,journalArticle,2020,"de Gasper, A.L.; Grittz, G.S.; Russi, C.H.; Schwartz, C.E.; Rodrigues, A.V.",Expected impacts of climate change on tree ferns distribution and diversity patterns in subtropical Atlantic Forest,bioRxiv,,-,10.1101/2020.01.16.909614,http://biorxiv.org/lookup/doi/10.1101/2020.01.16.909614,"Tree ferns are common elements in subtropical Atlantic Forest, sometimes reaching more than half of dominance at forest sites. Climate change could impact the distribution and diversity of tree ferns, hence impacting the ecological processes provided by them. We investigate the impacts of future climate changes in the potential distribution of tree fern species, as well as in the α- and β-diversity. Our first hypothesis (H             1             ) is that warmer climate in the future will increase the distribution of Cyatheaceae species and decrease the distribution of Dicksoniaceae species. Due to a larger number of Cyatheaceae than Dicksoniaceae, the richness will tend to increase. However, the increase in richness might lead to homogenization, consequently decreasing β-diversity (H             2             ). To test these hypotheses, we used distribution models to predict the potential species distribution in the present and future. Then, we calculated the changes in potential distribution areas, α-, and β-diversity components between scenarios. Finally, we assessed the impact of these changes within Protected Areas. We found that Dicksoniaceae distribution tends to shrink in the future, while half of Cyatheaceae tend to lose distribution. Species richness tends to decrease in the future, as well as β-diversity. At least 43% of the sites tend to have their species richness reduced, while only 26% of sites tend to gain species. Our results suggest that species associated with cold environments will lose suitable areas and are more threatened. Richness tends to decrease mainly in sites with high precipitation seasonality. Furthermore, the tree ferns assemblage tends to homogenize.",2020,2020-05-01 06:57:35,2021-01-24 07:48:39,,,,,,,,,,,,en,,,ff3018ba-edf0-320b-8d94-e7f6a04da00e,,Script,,[Data DOI provided on GBIF request] 10.1101/2020.01.16.909614,,/Users/losialagisz/Zotero/storage/53D63QSY/de Gasper et al. - 2020 - Expected impacts of climate change on tree ferns d.pdf,,ALA GBIF DOI,10.1101/2020.01.16.909614,,,,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2020-01-17,2020,Expected impacts of climate change on tree ferns distribution and diversity patterns in subtropical Atlantic Forest,2021-07-16T03:55:51.257205,
